SK_ID_CURR,Type de prêt,Montant du crédit ($),Annuités ($),Montant du bien ($),Type de logement
363645,Cash loans,135000.0,8757.0,135000.0,House / apartment
363651,Cash loans,331834.5,14080.5,252000.0,With parents
363657,Cash loans,1052181.0,50746.5,864000.0,House / apartment
363663,Cash loans,509400.0,40374.0,450000.0,House / apartment
363667,Cash loans,260640.0,19615.5,225000.0,House / apartment
363687,Cash loans,398160.0,31585.5,315000.0,House / apartment
363704,Cash loans,182448.0,18823.5,157500.0,House / apartment
363705,Cash loans,431280.0,23526.0,360000.0,House / apartment
363717,Cash loans,675000.0,28597.5,675000.0,House / apartment
363725,Cash loans,521568.0,22054.5,360000.0,House / apartment
363728,Cash loans,225000.0,13896.0,225000.0,House / apartment
363733,Cash loans,218304.0,11160.0,165784.5,House / apartment
363744,Cash loans,509400.0,32683.5,450000.0,House / apartment
363745,Cash loans,272520.0,16803.0,225000.0,House / apartment
363756,Cash loans,213934.5,22050.0,193500.0,House / apartment
363759,Cash loans,237024.0,15277.5,180000.0,House / apartment
363760,Cash loans,225000.0,9459.0,225000.0,House / apartment
363762,Cash loans,234369.0,13585.5,193500.0,House / apartment
363768,Cash loans,439074.0,22549.5,328500.0,House / apartment
363777,Cash loans,983160.0,62964.0,900000.0,House / apartment
363782,Cash loans,671652.0,38686.5,607500.0,House / apartment
363785,Cash loans,270000.0,26703.0,270000.0,House / apartment
363797,Cash loans,271066.5,17451.0,234000.0,House / apartment
363815,Cash loans,350860.5,17010.0,283500.0,House / apartment
363822,Cash loans,247500.0,26118.0,247500.0,House / apartment
363834,Cash loans,790830.0,62613.0,675000.0,House / apartment
363842,Cash loans,296280.0,16672.5,225000.0,House / apartment
363845,Cash loans,315000.0,25015.5,315000.0,House / apartment
363846,Cash loans,225000.0,8082.0,225000.0,House / apartment
363849,Cash loans,454500.0,17131.5,454500.0,House / apartment
363850,Cash loans,222768.0,17860.5,180000.0,House / apartment
363853,Cash loans,675000.0,37692.0,675000.0,House / apartment
363859,Cash loans,450000.0,35554.5,450000.0,House / apartment
363860,Cash loans,635193.0,66699.0,585000.0,House / apartment
363877,Cash loans,1223235.0,68431.5,1147500.0,House / apartment
363881,Cash loans,225000.0,16501.5,225000.0,House / apartment
363893,Cash loans,836464.5,26982.0,679500.0,House / apartment
363902,Cash loans,269982.0,28480.5,238500.0,House / apartment
363903,Cash loans,675000.0,38880.0,675000.0,Municipal apartment
363916,Cash loans,601470.0,25614.0,450000.0,House / apartment
363924,Cash loans,292500.0,15867.0,292500.0,House / apartment
363940,Cash loans,254799.0,16411.5,193500.0,House / apartment
363944,Cash loans,159993.0,8676.0,121500.0,House / apartment
363955,Cash loans,334152.0,17190.0,270000.0,House / apartment
363960,Cash loans,72400.5,6768.0,58500.0,House / apartment
363984,Cash loans,1325475.0,54832.5,1125000.0,House / apartment
363990,Cash loans,90000.0,6727.5,90000.0,House / apartment
364009,Cash loans,427500.0,27450.0,427500.0,House / apartment
364014,Cash loans,900000.0,43299.0,900000.0,Rented apartment
364035,Cash loans,1161360.0,43911.0,900000.0,House / apartment
364043,Cash loans,301464.0,19395.0,238500.0,House / apartment
364065,Cash loans,710640.0,69228.0,675000.0,Office apartment
364067,Cash loans,1024740.0,43416.0,900000.0,House / apartment
364068,Cash loans,929088.0,37431.0,720000.0,House / apartment
364072,Cash loans,178213.5,14418.0,144000.0,House / apartment
364079,Cash loans,1067337.0,45351.0,954000.0,House / apartment
364094,Cash loans,225171.0,17919.0,171000.0,House / apartment
364096,Cash loans,172021.5,18193.5,148500.0,House / apartment
364105,Cash loans,260640.0,24034.5,225000.0,House / apartment
364109,Cash loans,360000.0,15264.0,360000.0,House / apartment
364122,Cash loans,1305000.0,42228.0,1305000.0,House / apartment
364141,Cash loans,585000.0,46219.5,585000.0,House / apartment
364146,Cash loans,422802.0,33534.0,373500.0,House / apartment
364147,Cash loans,296280.0,23539.5,225000.0,House / apartment
364151,Cash loans,425416.5,44802.0,382500.0,House / apartment
364152,Cash loans,1125000.0,47794.5,1125000.0,House / apartment
364156,Cash loans,219069.0,12015.0,148500.0,House / apartment
364160,Cash loans,272520.0,16672.5,225000.0,House / apartment
364171,Cash loans,450000.0,19048.5,450000.0,House / apartment
364183,Cash loans,781920.0,33259.5,675000.0,House / apartment
364199,Cash loans,1096020.0,59589.0,900000.0,House / apartment
364206,Cash loans,172021.5,18193.5,148500.0,House / apartment
364220,Cash loans,198481.5,8473.5,121500.0,House / apartment
364222,Cash loans,1094688.0,39451.5,945000.0,House / apartment
364224,Cash loans,481176.0,24696.0,360000.0,House / apartment
364232,Cash loans,504000.0,29061.0,504000.0,House / apartment
364248,Cash loans,675000.0,28728.0,675000.0,House / apartment
364251,Cash loans,547272.0,33610.5,495000.0,House / apartment
364274,Cash loans,938362.5,37804.5,792000.0,House / apartment
364286,Cash loans,599472.0,25528.5,517500.0,House / apartment
364289,Cash loans,360000.0,22023.0,360000.0,House / apartment
364290,Cash loans,270000.0,17253.0,270000.0,House / apartment
364291,Cash loans,1096020.0,56092.5,900000.0,House / apartment
364292,Cash loans,247500.0,12037.5,247500.0,Municipal apartment
364308,Cash loans,135000.0,13014.0,135000.0,House / apartment
364310,Cash loans,495000.0,51979.5,495000.0,House / apartment
364311,Cash loans,360000.0,28570.5,360000.0,House / apartment
364312,Cash loans,269374.5,21280.5,225000.0,House / apartment
364314,Cash loans,239850.0,29844.0,225000.0,House / apartment
364337,Cash loans,622575.0,23598.0,463500.0,House / apartment
364339,Cash loans,601470.0,30838.5,450000.0,House / apartment
364357,Cash loans,351792.0,19215.0,252000.0,Rented apartment
364359,Cash loans,945000.0,39127.5,945000.0,House / apartment
364371,Cash loans,539100.0,27652.5,450000.0,House / apartment
364374,Cash loans,198000.0,14535.0,198000.0,House / apartment
364378,Cash loans,180000.0,12028.5,180000.0,House / apartment
364382,Cash loans,431280.0,22018.5,360000.0,Municipal apartment
364397,Cash loans,360000.0,18378.0,360000.0,House / apartment
364401,Cash loans,842076.0,63090.0,787500.0,House / apartment
364403,Cash loans,509400.0,28444.5,450000.0,House / apartment
364411,Cash loans,848745.0,46044.0,675000.0,House / apartment
364413,Cash loans,1327500.0,74254.5,1327500.0,House / apartment
364414,Cash loans,813384.0,26370.0,643500.0,House / apartment
364415,Cash loans,729792.0,37390.5,630000.0,House / apartment
364418,Cash loans,279000.0,21721.5,279000.0,House / apartment
364428,Cash loans,270000.0,21645.0,270000.0,House / apartment
364430,Cash loans,339948.0,33754.5,315000.0,House / apartment
364436,Cash loans,675000.0,25447.5,675000.0,House / apartment
364451,Cash loans,540000.0,41917.5,540000.0,House / apartment
364457,Cash loans,208512.0,16132.5,180000.0,With parents
364461,Cash loans,124380.0,13522.5,112500.0,House / apartment
364471,Cash loans,90000.0,4882.5,90000.0,House / apartment
364472,Cash loans,2013840.0,62640.0,1800000.0,House / apartment
364481,Cash loans,270000.0,21460.5,270000.0,House / apartment
364482,Cash loans,264888.0,27270.0,234000.0,House / apartment
364484,Cash loans,222768.0,20430.0,180000.0,House / apartment
364492,Cash loans,360000.0,28570.5,360000.0,With parents
364494,Cash loans,817560.0,32953.5,675000.0,House / apartment
364507,Cash loans,1125000.0,50314.5,1125000.0,House / apartment
364508,Cash loans,509400.0,40374.0,450000.0,House / apartment
364537,Cash loans,622575.0,23598.0,463500.0,House / apartment
364538,Cash loans,315000.0,14004.0,315000.0,House / apartment
364539,Cash loans,296280.0,19062.0,225000.0,House / apartment
364547,Cash loans,790830.0,62613.0,675000.0,House / apartment
364561,Cash loans,360000.0,18508.5,360000.0,House / apartment
364586,Cash loans,420894.0,21618.0,301500.0,House / apartment
364603,Cash loans,543037.5,30451.5,463500.0,House / apartment
364622,Cash loans,229500.0,24228.0,229500.0,House / apartment
364660,Cash loans,625500.0,20308.5,625500.0,House / apartment
364662,Cash loans,666000.0,29466.0,666000.0,House / apartment
364669,Revolving loans,180000.0,9000.0,180000.0,House / apartment
364698,Cash loans,481176.0,24696.0,360000.0,House / apartment
364699,Cash loans,270000.0,15205.5,270000.0,House / apartment
364700,Cash loans,135000.0,10822.5,135000.0,House / apartment
364702,Cash loans,783927.0,40153.5,688500.0,House / apartment
364710,Cash loans,1079581.5,55120.5,886500.0,House / apartment
364714,Cash loans,454500.0,25506.0,454500.0,House / apartment
364731,Cash loans,479700.0,50503.5,450000.0,House / apartment
364738,Cash loans,805072.5,29047.5,679500.0,House / apartment
364739,Cash loans,361998.0,18481.5,292500.0,House / apartment
364743,Cash loans,99504.0,10323.0,90000.0,House / apartment
364762,Cash loans,94500.0,4954.5,94500.0,House / apartment
364767,Cash loans,450000.0,35554.5,450000.0,House / apartment
364775,Cash loans,318528.0,20506.5,252000.0,House / apartment
364781,Cash loans,119893.5,12717.0,103500.0,House / apartment
364783,Cash loans,495000.0,25272.0,495000.0,House / apartment
364796,Cash loans,675000.0,66892.5,675000.0,House / apartment
364810,Cash loans,213322.5,11020.5,162000.0,House / apartment
364815,Cash loans,312768.0,24709.5,270000.0,House / apartment
364823,Cash loans,790830.0,47223.0,675000.0,House / apartment
364826,Cash loans,553581.0,35379.0,472500.0,House / apartment
364837,Cash loans,630000.0,32166.0,630000.0,House / apartment
364839,Cash loans,450000.0,18571.5,450000.0,House / apartment
364844,Cash loans,346968.0,22302.0,274500.0,House / apartment
364851,Cash loans,45000.0,4725.0,45000.0,With parents
364853,Cash loans,598500.0,19305.0,450000.0,House / apartment
364854,Cash loans,711081.0,55161.0,630000.0,House / apartment
364858,Cash loans,225000.0,23053.5,225000.0,House / apartment
364872,Cash loans,819792.0,41985.0,720000.0,House / apartment
364875,Cash loans,229500.0,11169.0,229500.0,House / apartment
364877,Cash loans,285264.0,30852.0,252000.0,House / apartment
364878,Cash loans,670446.0,47812.5,594000.0,House / apartment
364884,Cash loans,513040.5,50107.5,472500.0,House / apartment
364907,Cash loans,1260684.0,40797.0,972000.0,House / apartment
364911,Cash loans,225000.0,10953.0,225000.0,House / apartment
364916,Cash loans,790830.0,62613.0,675000.0,Rented apartment
364920,Cash loans,528318.0,25416.0,441000.0,House / apartment
364927,Cash loans,2013840.0,62640.0,1800000.0,House / apartment
364944,Cash loans,675000.0,49248.0,675000.0,House / apartment
364948,Cash loans,296280.0,15124.5,225000.0,House / apartment
364950,Cash loans,678996.0,36963.0,540000.0,House / apartment
364953,Cash loans,261000.0,27535.5,261000.0,House / apartment
364955,Cash loans,312768.0,24709.5,270000.0,House / apartment
364959,Cash loans,906660.0,34308.0,675000.0,House / apartment
364966,Cash loans,225000.0,11488.5,225000.0,Municipal apartment
364971,Cash loans,900000.0,46084.5,900000.0,House / apartment
364979,Cash loans,211500.0,10926.0,211500.0,House / apartment
364980,Cash loans,52128.0,6313.5,45000.0,House / apartment
364982,Cash loans,260640.0,24034.5,225000.0,House / apartment
364984,Cash loans,295168.5,15201.0,238500.0,House / apartment
364993,Cash loans,112500.0,11943.0,112500.0,House / apartment
365001,Cash loans,430420.5,44235.0,387000.0,Municipal apartment
365030,Cash loans,645048.0,33066.0,513000.0,With parents
365035,Cash loans,225000.0,13896.0,225000.0,House / apartment
365044,Cash loans,296280.0,18256.5,225000.0,House / apartment
365046,Cash loans,583834.5,29938.5,504000.0,House / apartment
365050,Cash loans,1258650.0,53455.5,1125000.0,House / apartment
365051,Cash loans,83538.0,6376.5,67500.0,House / apartment
365054,Cash loans,643500.0,61857.0,643500.0,With parents
365055,Cash loans,611095.5,33282.0,486000.0,House / apartment
365064,Cash loans,128092.5,9909.0,103500.0,House / apartment
365069,Cash loans,601470.0,30838.5,450000.0,House / apartment
365092,Cash loans,225000.0,13896.0,225000.0,House / apartment
365102,Cash loans,675000.0,34596.0,675000.0,House / apartment
365109,Cash loans,180000.0,9765.0,180000.0,House / apartment
365110,Cash loans,225000.0,23755.5,225000.0,House / apartment
365117,Cash loans,99504.0,10323.0,90000.0,House / apartment
365120,Cash loans,183784.5,14350.5,148500.0,House / apartment
365128,Cash loans,675000.0,32472.0,675000.0,House / apartment
365131,Cash loans,148500.0,7578.0,148500.0,House / apartment
365136,Cash loans,90000.0,7240.5,90000.0,Municipal apartment
365151,Cash loans,539100.0,26064.0,450000.0,House / apartment
365153,Cash loans,398160.0,26739.0,315000.0,House / apartment
365154,Cash loans,149256.0,15799.5,135000.0,House / apartment
365160,Cash loans,1493086.5,51898.5,1363500.0,House / apartment
365166,Cash loans,450000.0,14647.5,450000.0,House / apartment
365171,Cash loans,225000.0,13045.5,225000.0,House / apartment
365181,Revolving loans,270000.0,13500.0,270000.0,Municipal apartment
365194,Cash loans,360000.0,28570.5,360000.0,House / apartment
365210,Cash loans,1560726.0,48442.5,1395000.0,House / apartment
365221,Cash loans,790830.0,57676.5,675000.0,House / apartment
365234,Cash loans,106659.0,6943.5,81000.0,House / apartment
365252,Cash loans,360000.0,37017.0,360000.0,House / apartment
365254,Cash loans,237024.0,18855.0,180000.0,House / apartment
365264,Cash loans,827496.0,42381.0,679500.0,House / apartment
365276,Cash loans,479700.0,46858.5,450000.0,House / apartment
365282,Cash loans,285264.0,28345.5,252000.0,House / apartment
365284,Cash loans,509400.0,29371.5,450000.0,House / apartment
365290,Cash loans,675000.0,24246.0,675000.0,House / apartment
365317,Cash loans,162000.0,12240.0,162000.0,House / apartment
365329,Cash loans,454500.0,47857.5,454500.0,House / apartment
365353,Cash loans,260640.0,30928.5,225000.0,House / apartment
365356,Cash loans,684652.5,35086.5,544500.0,With parents
365358,Cash loans,537471.0,56569.5,495000.0,House / apartment
365374,Cash loans,296280.0,23539.5,225000.0,House / apartment
365392,Cash loans,432990.0,34339.5,382500.0,House / apartment
365396,Cash loans,296280.0,16200.0,225000.0,House / apartment
365408,Cash loans,247500.0,12766.5,247500.0,House / apartment
365412,Cash loans,157500.0,15574.5,157500.0,House / apartment
365429,Cash loans,225000.0,17775.0,225000.0,House / apartment
365431,Cash loans,315000.0,34056.0,315000.0,House / apartment
365435,Cash loans,312840.0,24844.5,247500.0,House / apartment
365439,Cash loans,271066.5,21546.0,234000.0,Co-op apartment
365473,Cash loans,225000.0,25447.5,225000.0,House / apartment
365476,Cash loans,420588.0,32679.0,360000.0,House / apartment
365486,Cash loans,753264.0,77184.0,720000.0,House / apartment
365497,Cash loans,454500.0,17262.0,454500.0,With parents
365518,Cash loans,675000.0,54252.0,675000.0,House / apartment
365519,Cash loans,790830.0,52978.5,675000.0,House / apartment
365520,Cash loans,318528.0,21415.5,252000.0,House / apartment
365523,Cash loans,711000.0,55152.0,711000.0,House / apartment
365531,Cash loans,485190.0,24903.0,405000.0,House / apartment
365532,Cash loans,272520.0,15642.0,225000.0,House / apartment
365534,Cash loans,1107900.0,35869.5,900000.0,Municipal apartment
365544,Cash loans,245268.0,19507.5,202500.0,House / apartment
365552,Cash loans,582804.0,29884.5,463500.0,House / apartment
365564,Cash loans,248760.0,26248.5,225000.0,House / apartment
365569,Cash loans,208512.0,15718.5,180000.0,House / apartment
365570,Cash loans,302076.0,23508.0,270000.0,House / apartment
365575,Cash loans,225000.0,20637.0,225000.0,House / apartment
365576,Cash loans,257391.0,30546.0,238500.0,House / apartment
365585,Cash loans,225000.0,14377.5,225000.0,House / apartment
365595,Cash loans,931500.0,41683.5,931500.0,House / apartment
365612,Cash loans,291915.0,23193.0,252000.0,House / apartment
